"","funny","user_id","review_id","text","business_id","stars","date","useful","type","cool"
"1255",0,"ikHZNkOpyml4reL8ZuI0_Q","Eno64TCRD2BZr2aVmrhx8A","Good portion sizes and yummy food. This is a reliable lunch/brunch spot that is a very relaxing place to hang around during the weekdays. I almost always get the spinach pancakes with house smoked salmon (weekends) or bacon (weekdays). As well, delicious cookies, and shortbreads are only 3 for $1.50.","10cjlsUzS8rAKMjdEWbxvA",4,"2013-03-03",0,"review",0
"1256",0,"nemB_YaFOkitvmmZUeflHw","R1EYuKdcGyRySlEIorbIzg","One of my new favourite joints in the west end. Came for a lunch meeting without any reservations. 

Ordered the Countryside Farçous: French spinach pancakes served with Montreal Smoked meat, mixed greens & potato salad 12.95 (9/10). These pancakes were Gluten free baby. Not the traditional idea of a fluffy pancake, rather more of a lightly fried spinach and egg crepe. The smoked meat served with the pancake was a bit too salty, but was easily balanced out with the fresh mixed greens and potato salad. 

My lunch companions ordered the Salads with Bivy dressing 10.75 - A generous portion of fresh greens and a balanced serving of toppings. Something I will definitely try on the next visit. 

Rating Summary: 
Food: 9/10 - Overall excellent food, meat was a tad too salty.

Atmosphere: 10/10 - Perfect spot for a lunch meeting. Modern décor, spacious, plenty of seating and music volume wasn't overbearing.  

Service: 8/10 - Water service needs improvement. Friendly staff. Quick service for a lunch hour. 

Can't wait to come back. 

Note: Bivy only takes cash or debit cards.","10cjlsUzS8rAKMjdEWbxvA",4,"2014-12-26",1,"review",0
"1257",0,"SB_zqpKwJZW-oIpy5Y510g","TctfIDYH_OBTVe0SkPFsVw","I don't live in the neighbourhood anymore, but when I did, I went to Bivy multiple times for brunch and was never disappointed. It's a little brunch place that is really chill, the menu is small and simple and the food is great. I've had their omelette and their quiche and was not always happy with my choice. Good portion but not a gigantic plate of food that would make me feel sick for the rest of the day. Their prices are fair. No line, no loud music, no pretentious waiter. My kind of place.","10cjlsUzS8rAKMjdEWbxvA",5,"2016-04-11",0,"review",0
"1258",0,"K7cmO65YMmCDnaekJM9xkA","W3Ve3h2aS375CcBXe4OgNg","So, nobody knows this place is now open for dinners, apparently... Which is better for me because I'll be hitting this place weekends on the regular. No wait, great service, delish food and the place all to yourself. 

...I have a feeling I'm going to be regretting writing this review very soon.","10cjlsUzS8rAKMjdEWbxvA",4,"2014-03-24",0,"review",0
"1259",0,"U5wRK44ApLFrOa7MrB_paA","NoY9zUUSK16ypXS0lSouUQ","The food is delicious and always so fresh. It's not heavy or greasy, just good quality ingredients. This place is always packed for lunch but the recently JUST OPENED FOR DINNER!!! Tuesday thru Sun they are open until 9:30pm. I love this little french inspired bistro and hope it stays open. Give it a try and spread the word! Also, excellent wine selection! The Parisian owner Pascal is lovely and has a lot of pride and love when it comes to his food.","10cjlsUzS8rAKMjdEWbxvA",5,"2014-05-14",1,"review",0
"1260",0,"e3MJAgeQzorQ4F1B7g53BQ","-dEmai6vdrqAgZ1vWg33Lg","Great find! Wandered in for lunch as there aren't many options in the neighborhood. Had a wonderful open faced tuna sandwich served with lots of fresh salad. My bf had the Farcous which was also excellent. Friendly staff and reasonable prices. Planning to go back to try their home-cured salmon!","10cjlsUzS8rAKMjdEWbxvA",5,"2013-01-01",0,"review",0
"1261",0,"IZlVBNj2BTQ9rEVJWovxpA","eiYCy1AFzMUjHNQU4y85VA","This is a great place. The food is really good but what impressed me the most were the prices.  It is cheaper than Swiss Chalet (aka Swiss Pigeon) and like 10x better quality.  I had duck confit and my father had the Ribs, both were great and cheap.","10cjlsUzS8rAKMjdEWbxvA",4,"2014-06-12",0,"review",0
"1262",0,"_MgLTYNm3vFfgyNX3yvjYg","IMRH9tpSi0kimf4R7g3LJA","Discovered this place from my ""Indie Coffee Passport"". Went for a morning coffee, but decided to stay for breakfast.

Ordered the ""Baked French toast"", WOW it was very good.

Nice small place, quite, good food and friendly services.

I would go back!","10cjlsUzS8rAKMjdEWbxvA",5,"2013-12-23",1,"review",1
"1263",0,"j80MDXIifpEbEWj_Ojbmlw","8GVepsyCF3DQzX-KksKCtQ","My wife and I recently moved into the area and Bivy happens to be just down the street. As we saw they were now serving dinner we wanted to give it a try. Overall we were shocked by how good the food and service were from the salad to the mussels and the duck confit. Best of all is the price which you would expect to pay double for. We go out to eat about once a week all over the west end and this was one of the best dinner experiences we have had in a while.","10cjlsUzS8rAKMjdEWbxvA",5,"2013-11-10",0,"review",0
"1264",0,"vdGYwut2Cum6QzoFAVldEg","seWV-PCavMpoNu1CcPUjfA","My partner and I took our moms here, as we had heard good things. We were not disappointed. Everything from the mains to the sides to the coffee were exceptional. The fresh goat cheese, the spinach pancakes, the salads, the quiche. Perfect portions and delicious!","10cjlsUzS8rAKMjdEWbxvA",5,"2014-10-06",0,"review",0
"1265",0,"sT5MiPbaTI7O008THbWdfQ","YWI0bjTviTXfPV0IAW4vkA","Came here today during the Dundas West Fest, 
I haven't explored this side of the city yet and had no clue where to eat, my stomach was growling and this cafe appeared at just the right time. 

We were greeted by a very smiley young man who gave us a quick run down on the menu (the sandwiches were on special if we ate outside due to the festival). 
I ordered the Eastern (sun dried tomato hummus + roasted red peppers + goat cheese + baby spinach) and the man in my life ordered the Tuna Twist  (flaked tuna + mayo + avocado + hard-boiled egg). 

Wow both sandwiches were divine, extremely fresh and tasty. After a couple of bites the lower half of my face was covered in red hummus, its the kind of mess you just want more of, luckily for me the man in my life has seen it all before. 

Until the next time Bivy, thank you...","10cjlsUzS8rAKMjdEWbxvA",5,"2013-06-08",0,"review",0
"1266",0,"zZgBLoc_49pv9L_d3vVMhQ","ZvUXbcYN0YqBZGvdR4npQw","Lovely flavors and friendly staff. Had the vegetarian spinach pancakes as well as a veggie sandwich - both with the amazing potato salad on the side.","10cjlsUzS8rAKMjdEWbxvA",5,"2015-09-01",0,"review",0
"1267",0,"JN82Sy2seiOy0Vpb6zhhqA","bc2Tg3wU6JtO-DVN26cEIg","Second time there for Brunch, delicious. My friend had the brisket and I had the croque monsieur, she loved hers and wanted mine too. The croque was delicious and we both agreed it was one up on Bonjour Brioche - which has held this accolade for some time! I do suggest you try it. The other thing I have here is the Farmers Salad which just makes me feel happy and well fed.","10cjlsUzS8rAKMjdEWbxvA",5,"2013-09-07",0,"review",0
"1268",0,"I0DKRwYxDXlfHyaGetEUVA","JUdCeJM4q7gn1602JMqjCw","Fresh food from whole ingredients, consistently prepared well.  Great coffee.  Reasonable prices.    Friendly, unpretentious service.  Been here many times, and it's always been good.  What else do you want?","10cjlsUzS8rAKMjdEWbxvA",4,"2013-05-27",0,"review",0
"1269",0,"g3s1magiebrEu7G_L9P-vg","w3hBV5iC88Sj3pZocSbBfw","Music by Monkees!! Away from hustle and bustle. Great food and good coffee awesome service what else can you ask for.","10cjlsUzS8rAKMjdEWbxvA",5,"2015-08-17",0,"review",0
"1270",0,"_43JRnzIIG8KJDVBxVYjZA","_Lf36Zro9uzPOJ2ACJPGiQ","3.5 Stars.

Sometimes we like to do really good things, but at some point it ends up being too much; maybe we bite of more than we can chew.

The Bivy is a good spot in Little Portugal, but there is A LOT going on in this place. They serve decent coffee--not the best, not the worst--, they serve brunch and dinner, and they have a liquor license, which gives them the opportunity to sell alcohol too. This leads to an unfocused attention on certain items they may want to do better, the coffee being one of them.

I like the layout of the place. The tables and chairs seem to work well with the place and actually brighten the place up. The staff are very friendly and willing to serve everyone well.

The place is a great place, but I get the feeling they are a little confused as to what they want to be known for. Is it a great coffee place? Is it a great brunch spot? Is it a great place to get a night cap? There isn't an identity here.

Nonetheless, 3.5 stars for me because it exceeded a little bit of expectations, but could be more if they truly found their identity.

That's it.","10cjlsUzS8rAKMjdEWbxvA",3,"2013-12-27",1,"review",0
"1271",0,"Qsu2EtNn99_oVG9bS4Miaw","sH7-rlwYSr5D2P6MzzLL6g","I've come here twice now. First for coffee/tea and a cookie. Second for brunch.

The tea is higher quality than what you'd find at most cafes in the city - very fragrant and flavourful. The baked goods are excellent.

Had the croque monsieur, farcou, and ploughman's breakfast. Weren't too interested in some of the offerings in the ploughman's breakfast but the farcou and croque monsieur were impeccable and well-priced. Perhaps the ploughman's is for more adventurous eaters.

This was the first time I'd gone for brunch in ages where I didn't have to wait in a line for a table. What a refreshing change! Also, staff was SUPER friendly!","10cjlsUzS8rAKMjdEWbxvA",5,"2013-06-03",0,"review",0
"1272",1,"gwIqbXEXijQNgdESVc07hg","ydN3KgVk7yZHjnuueiNLig","Initially the purpose of this trip was to get cappuccino from the Indie Coffee Passport (ICP) but once we saw the brunch menu we decided to to eat here as well. My friend decided to order a french toast and I went for Poire Helene since I am a sucker for pear desserts. For the ICP we both ordered a cappuccino. 
The service is decent here and we were checked on regularly and the server even shared her fav on the ICP. The food did take its time to arrive though even though the we went at off peak hours. 
The French Toast is a mini portion, it is quite good nonetheless. Raisin haters beware as they do use raisin bread. Poire Helene was just OK as I have had a lot better versions. 
On to the cappuccino 
Espresso: Mild
Crema': below average
Milk: Frothed OK
This is a very average attempt at a Cappuccino.
I would say 2 stars and that's pushing it already.
The decent food gives it a bump to 3. They did push their dinner and gave us a discount coupon for that.
Cash and Debit Only!!","10cjlsUzS8rAKMjdEWbxvA",3,"2013-12-08",0,"review",0
